click_id,date,campaign_id,campaign_name,channel
fbclid_452,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_453,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_454,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_455,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_456,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_457,2025-01-10,meta_conv,Conversion - Purchase,meta
fbclid_458,2025-01-10,meta_ret,Retargeting - Cart,meta
fbclid_459,2025-01-10,meta_ret,Retargeting - Cart,meta
fbclid_460,2025-01-10,meta_ret,Retargeting - Cart,meta
fbclid_461,2025-01-10,meta_ret,Retargeting - Cart,meta
fbclid_462,2025-01-10,meta_ret,Retargeting - Cart,meta
gclid_463,2025-01-10,goog_search,Search - Brand,google
gclid_464,2025-01-10,goog_search,Search - Brand,google
gclid_465,2025-01-10,goog_search,Search - Brand,google
gclid_466,2025-01-10,goog_pmax,Performance Max,google
gclid_467,2025-01-10,goog_pmax,Performance Max,google
gclid_468,2025-01-10,goog_pmax,Performance Max,google
gclid_469,2025-01-10,goog_pmax,Performance Max,google
gclid_470,2025-01-10,goog_pmax,Performance Max,google
gclid_471,2025-01-10,goog_pmax,Performance Max,google
bing__472,2025-01-10,bing_search,Bing Search - Brand,bing
bing__473,2025-01-10,bing_search,Bing Search - Brand,bing
bing__474,2025-01-10,bing_search,Bing Search - Brand,bing
bing__475,2025-01-10,bing_shop,Bing Shopping,bing
bing__476,2025-01-10,bing_shop,Bing Shopping,bing
bing__477,2025-01-10,bing_shop,Bing Shopping,bing
bing__478,2025-01-10,bing_shop,Bing Shopping,bing
bing__479,2025-01-10,bing_shop,Bing Shopping,bing
bing__480,2025-01-10,bing_shop,Bing Shopping,bing
bing__481,2025-01-10,bing_shop,Bing Shopping,bing
bing__482,2025-01-10,bing_shop,Bing Shopping,bing
pin__483,2025-01-10,pin_aware,Pinterest Awareness,pinterest
pin__484,2025-01-10,pin_aware,Pinterest Awareness,pinterest
pin__485,2025-01-10,pin_aware,Pinterest Awareness,pinterest
pin__486,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__487,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__488,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__489,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__490,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__491,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__492,2025-01-10,pin_conv,Pinterest Conversions,pinterest
pin__493,2025-01-10,pin_conv,Pinterest Conversions,pinterest
fbclid_494,2025-01-11,meta_br,Brand Awareness,meta
fbclid_495,2025-01-11,meta_br,Brand Awareness,meta
fbclid_496,2025-01-11,meta_br,Brand Awareness,meta
fbclid_497,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_498,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_499,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_500,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_501,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_502,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_503,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_504,2025-01-11,meta_conv,Conversion - Purchase,meta
fbclid_505,2025-01-11,meta_ret,Retargeting - Cart,meta
fbclid_506,2025-01-11,meta_ret,Retargeting - Cart,meta
gclid_507,2025-01-11,goog_search,Search - Brand,google
gclid_508,2025-01-11,goog_search,Search - Brand,google
gclid_509,2025-01-11,goog_search,Search - Brand,google
gclid_510,2025-01-11,goog_search,Search - Brand,google
gclid_511,2025-01-11,goog_search,Search - Brand,google
gclid_512,2025-01-11,goog_search,Search - Brand,google
gclid_513,2025-01-11,goog_pmax,Performance Max,google
gclid_514,2025-01-11,goog_pmax,Performance Max,google
gclid_515,2025-01-11,goog_pmax,Performance Max,google
gclid_516,2025-01-11,goog_pmax,Performance Max,google
bing__517,2025-01-11,bing_search,Bing Search - Brand,bing
bing__518,2025-01-11,bing_search,Bing Search - Brand,bing
bing__519,2025-01-11,bing_search,Bing Search - Brand,bing
bing__520,2025-01-11,bing_search,Bing Search - Brand,bing
bing__521,2025-01-11,bing_search,Bing Search - Brand,bing
bing__522,2025-01-11,bing_search,Bing Search - Brand,bing
bing__523,2025-01-11,bing_shop,Bing Shopping,bing
bing__524,2025-01-11,bing_shop,Bing Shopping,bing
bing__525,2025-01-11,bing_shop,Bing Shopping,bing
bing__526,2025-01-11,bing_shop,Bing Shopping,bing
pin__527,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__528,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__529,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__530,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__531,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__532,2025-01-11,pin_aware,Pinterest Awareness,pinterest
pin__533,2025-01-11,pin_conv,Pinterest Conversions,pinterest
pin__534,2025-01-11,pin_conv,Pinterest Conversions,pinterest
pin__535,2025-01-11,pin_conv,Pinterest Conversions,pinterest
pin__536,2025-01-11,pin_conv,Pinterest Conversions,pinterest
pin__537,2025-01-11,pin_conv,Pinterest Conversions,pinterest
pin__538,2025-01-11,pin_conv,Pinterest Conversions,pinterest
fbclid_539,2025-01-12,meta_br,Brand Awareness,meta
fbclid_540,2025-01-12,meta_br,Brand Awareness,meta
fbclid_541,2025-01-12,meta_br,Brand Awareness,meta
fbclid_542,2025-01-12,meta_conv,Conversion - Purchase,meta
fbclid_543,2025-01-12,meta_conv,Conversion - Purchase,meta
fbclid_544,2025-01-12,meta_conv,Conversion - Purchase,meta
fbclid_545,2025-01-12,meta_conv,Conversion - Purchase,meta
fbclid_546,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_547,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_548,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_549,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_550,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_551,2025-01-12,meta_ret,Retargeting - Cart,meta
fbclid_552,2025-01-12,meta_ret,Retargeting - Cart,meta
gclid_553,2025-01-12,goog_search,Search - Brand,google
gclid_554,2025-01-12,goog_search,Search - Brand,google
gclid_555,2025-01-12,goog_search,Search - Brand,google
gclid_556,2025-01-12,goog_search,Search - Brand,google
gclid_557,2025-01-12,goog_pmax,Performance Max,google
gclid_558,2025-01-12,goog_pmax,Performance Max,google
gclid_559,2025-01-12,goog_pmax,Performance Max,google
gclid_560,2025-01-12,goog_pmax,Performance Max,google
bing__561,2025-01-12,bing_search,Bing Search - Brand,bing
bing__562,2025-01-12,bing_search,Bing Search - Brand,bing
bing__563,2025-01-12,bing_search,Bing Search - Brand,bing
bing__564,2025-01-12,bing_search,Bing Search - Brand,bing
bing__565,2025-01-12,bing_search,Bing Search - Brand,bing
bing__566,2025-01-12,bing_search,Bing Search - Brand,bing
bing__567,2025-01-12,bing_shop,Bing Shopping,bing
bing__568,2025-01-12,bing_shop,Bing Shopping,bing
bing__569,2025-01-12,bing_shop,Bing Shopping,bing
bing__570,2025-01-12,bing_shop,Bing Shopping,bing
pin__571,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__572,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__573,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__574,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__575,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__576,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__577,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__578,2025-01-12,pin_aware,Pinterest Awareness,pinterest
pin__579,2025-01-12,pin_conv,Pinterest Conversions,pinterest
pin__580,2025-01-12,pin_conv,Pinterest Conversions,pinterest
pin__581,2025-01-12,pin_conv,Pinterest Conversions,pinterest
pin__582,2025-01-12,pin_conv,Pinterest Conversions,pinterest
pin__583,2025-01-12,pin_conv,Pinterest Conversions,pinterest
pin__584,2025-01-12,pin_conv,Pinterest Conversions,pinterest
fbclid_585,2025-01-13,meta_br,Brand Awareness,meta
fbclid_586,2025-01-13,meta_br,Brand Awareness,meta
fbclid_587,2025-01-13,meta_br,Brand Awareness,meta
fbclid_588,2025-01-13,meta_br,Brand Awareness,meta
fbclid_589,2025-01-13,meta_br,Brand Awareness,meta
fbclid_590,2025-01-13,meta_br,Brand Awareness,meta
fbclid_591,2025-01-13,meta_br,Brand Awareness,meta
fbclid_592,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_593,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_594,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_595,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_596,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_597,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_598,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_599,2025-01-13,meta_conv,Conversion - Purchase,meta
fbclid_600,2025-01-13,meta_ret,Retargeting - Cart,meta
fbclid_601,2025-01-13,meta_ret,Retargeting - Cart,meta
gclid_602,2025-01-13,goog_search,Search - Brand,google
gclid_603,2025-01-13,goog_search,Search - Brand,google
gclid_604,2025-01-13,goog_search,Search - Brand,google
gclid_605,2025-01-13,goog_pmax,Performance Max,google
gclid_606,2025-01-13,goog_pmax,Performance Max,google
gclid_607,2025-01-13,goog_pmax,Performance Max,google
gclid_608,2025-01-13,goog_pmax,Performance Max,google
gclid_609,2025-01-13,goog_pmax,Performance Max,google
gclid_610,2025-01-13,goog_pmax,Performance Max,google
gclid_611,2025-01-13,goog_pmax,Performance Max,google
gclid_612,2025-01-13,goog_pmax,Performance Max,google
bing__613,2025-01-13,bing_search,Bing Search - Brand,bing
bing__614,2025-01-13,bing_search,Bing Search - Brand,bing
bing__615,2025-01-13,bing_search,Bing Search - Brand,bing
bing__616,2025-01-13,bing_search,Bing Search - Brand,bing
bing__617,2025-01-13,bing_search,Bing Search - Brand,bing
bing__618,2025-01-13,bing_search,Bing Search - Brand,bing
bing__619,2025-01-13,bing_search,Bing Search - Brand,bing
bing__620,2025-01-13,bing_search,Bing Search - Brand,bing
bing__621,2025-01-13,bing_shop,Bing Shopping,bing
bing__622,2025-01-13,bing_shop,Bing Shopping,bing
bing__623,2025-01-13,bing_shop,Bing Shopping,bing
bing__624,2025-01-13,bing_shop,Bing Shopping,bing
bing__625,2025-01-13,bing_shop,Bing Shopping,bing
pin__626,2025-01-13,pin_aware,Pinterest Awareness,pinterest
pin__627,2025-01-13,pin_aware,Pinterest Awareness,pinterest
pin__628,2025-01-13,pin_conv,Pinterest Conversions,pinterest
pin__629,2025-01-13,pin_conv,Pinterest Conversions,pinterest
pin__630,2025-01-13,pin_conv,Pinterest Conversions,pinterest
pin__631,2025-01-13,pin_conv,Pinterest Conversions,pinterest
fbclid_632,2025-01-14,meta_br,Brand Awareness,meta
fbclid_633,2025-01-14,meta_br,Brand Awareness,meta
fbclid_634,2025-01-14,meta_br,Brand Awareness,meta
fbclid_635,2025-01-14,meta_br,Brand Awareness,meta
fbclid_636,2025-01-14,meta_br,Brand Awareness,meta
fbclid_637,2025-01-14,meta_br,Brand Awareness,meta
fbclid_638,2025-01-14,meta_br,Brand Awareness,meta
fbclid_639,2025-01-14,meta_br,Brand Awareness,meta
fbclid_640,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_641,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_642,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_643,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_644,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_645,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_646,2025-01-14,meta_conv,Conversion - Purchase,meta
fbclid_647,2025-01-14,meta_ret,Retargeting - Cart,meta
fbclid_648,2025-01-14,meta_ret,Retargeting - Cart,meta
fbclid_649,2025-01-14,meta_ret,Retargeting - Cart,meta
gclid_650,2025-01-14,goog_search,Search - Brand,google
gclid_651,2025-01-14,goog_search,Search - Brand,google
gclid_652,2025-01-14,goog_search,Search - Brand,google
gclid_653,2025-01-14,goog_search,Search - Brand,google
gclid_654,2025-01-14,goog_search,Search - Brand,google
gclid_655,2025-01-14,goog_search,Search - Brand,google
gclid_656,2025-01-14,goog_search,Search - Brand,google
gclid_657,2025-01-14,goog_pmax,Performance Max,google
gclid_658,2025-01-14,goog_pmax,Performance Max,google
gclid_659,2025-01-14,goog_pmax,Performance Max,google
gclid_660,2025-01-14,goog_pmax,Performance Max,google
gclid_661,2025-01-14,goog_pmax,Performance Max,google
gclid_662,2025-01-14,goog_pmax,Performance Max,google
gclid_663,2025-01-14,goog_pmax,Performance Max,google
gclid_664,2025-01-14,goog_pmax,Performance Max,google
bing__665,2025-01-14,bing_search,Bing Search - Brand,bing
bing__666,2025-01-14,bing_search,Bing Search - Brand,bing
bing__667,2025-01-14,bing_search,Bing Search - Brand,bing
bing__668,2025-01-14,bing_shop,Bing Shopping,bing
bing__669,2025-01-14,bing_shop,Bing Shopping,bing
bing__670,2025-01-14,bing_shop,Bing Shopping,bing
pin__671,2025-01-14,pin_aware,Pinterest Awareness,pinterest
pin__672,2025-01-14,pin_aware,Pinterest Awareness,pinterest
pin__673,2025-01-14,pin_aware,Pinterest Awareness,pinterest
pin__674,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__675,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__676,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__677,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__678,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__679,2025-01-14,pin_conv,Pinterest Conversions,pinterest
pin__680,2025-01-14,pin_conv,Pinterest Conversions,pinterest
fbclid_681,2025-01-15,meta_br,Brand Awareness,meta
fbclid_682,2025-01-15,meta_br,Brand Awareness,meta
fbclid_683,2025-01-15,meta_br,Brand Awareness,meta
fbclid_684,2025-01-15,meta_br,Brand Awareness,meta
fbclid_685,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_686,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_687,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_688,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_689,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_690,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_691,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_692,2025-01-15,meta_conv,Conversion - Purchase,meta
fbclid_693,2025-01-15,meta_ret,Retargeting - Cart,meta
fbclid_694,2025-01-15,meta_ret,Retargeting - Cart,meta
fbclid_695,2025-01-15,meta_ret,Retargeting - Cart,meta
gclid_696,2025-01-15,goog_search,Search - Brand,google
gclid_697,2025-01-15,goog_search,Search - Brand,google
gclid_698,2025-01-15,goog_search,Search - Brand,google
gclid_699,2025-01-15,goog_search,Search - Brand,google
gclid_700,2025-01-15,goog_search,Search - Brand,google
gclid_701,2025-01-15,goog_search,Search - Brand,google
gclid_702,2025-01-15,goog_search,Search - Brand,google
gclid_703,2025-01-15,goog_search,Search - Brand,google
gclid_704,2025-01-15,goog_pmax,Performance Max,google
gclid_705,2025-01-15,goog_pmax,Performance Max,google
gclid_706,2025-01-15,goog_pmax,Performance Max,google
gclid_707,2025-01-15,goog_pmax,Performance Max,google
gclid_708,2025-01-15,goog_pmax,Performance Max,google
gclid_709,2025-01-15,goog_pmax,Performance Max,google
gclid_710,2025-01-15,goog_pmax,Performance Max,google
gclid_711,2025-01-15,goog_pmax,Performance Max,google
bing__712,2025-01-15,bing_search,Bing Search - Brand,bing
bing__713,2025-01-15,bing_search,Bing Search - Brand,bing
bing__714,2025-01-15,bing_search,Bing Search - Brand,bing
bing__715,2025-01-15,bing_search,Bing Search - Brand,bing
bing__716,2025-01-15,bing_search,Bing Search - Brand,bing
bing__717,2025-01-15,bing_search,Bing Search - Brand,bing
bing__718,2025-01-15,bing_search,Bing Search - Brand,bing
bing__719,2025-01-15,bing_shop,Bing Shopping,bing
bing__720,2025-01-15,bing_shop,Bing Shopping,bing
bing__721,2025-01-15,bing_shop,Bing Shopping,bing
bing__722,2025-01-15,bing_shop,Bing Shopping,bing
bing__723,2025-01-15,bing_shop,Bing Shopping,bing
pin__724,2025-01-15,pin_aware,Pinterest Awareness,pinterest
pin__725,2025-01-15,pin_aware,Pinterest Awareness,pinterest
pin__726,2025-01-15,pin_aware,Pinterest Awareness,pinterest
pin__727,2025-01-15,pin_aware,Pinterest Awareness,pinterest
pin__728,2025-01-15,pin_aware,Pinterest Awareness,pinterest
pin__729,2025-01-15,pin_conv,Pinterest Conversions,pinterest
pin__730,2025-01-15,pin_conv,Pinterest Conversions,pinterest
pin__731,2025-01-15,pin_conv,Pinterest Conversions,pinterest
fbclid_732,2025-01-16,meta_br,Brand Awareness,meta
fbclid_733,2025-01-16,meta_br,Brand Awareness,meta
fbclid_734,2025-01-16,meta_br,Brand Awareness,meta
fbclid_735,2025-01-16,meta_br,Brand Awareness,meta
fbclid_736,2025-01-16,meta_br,Brand Awareness,meta
fbclid_737,2025-01-16,meta_br,Brand Awareness,meta
fbclid_738,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_739,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_740,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_741,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_742,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_743,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_744,2025-01-16,meta_conv,Conversion - Purchase,meta
fbclid_745,2025-01-16,meta_ret,Retargeting - Cart,meta
fbclid_746,2025-01-16,meta_ret,Retargeting - Cart,meta
fbclid_747,2025-01-16,meta_ret,Retargeting - Cart,meta
fbclid_748,2025-01-16,meta_ret,Retargeting - Cart,meta
gclid_749,2025-01-16,goog_search,Search - Brand,google
gclid_750,2025-01-16,goog_search,Search - Brand,google
gclid_751,2025-01-16,goog_search,Search - Brand,google
gclid_752,2025-01-16,goog_search,Search - Brand,google
gclid_753,2025-01-16,goog_search,Search - Brand,google
gclid_754,2025-01-16,goog_search,Search - Brand,google
gclid_755,2025-01-16,goog_search,Search - Brand,google
gclid_756,2025-01-16,goog_pmax,Performance Max,google
gclid_757,2025-01-16,goog_pmax,Performance Max,google
gclid_758,2025-01-16,goog_pmax,Performance Max,google
gclid_759,2025-01-16,goog_pmax,Performance Max,google
gclid_760,2025-01-16,goog_pmax,Performance Max,google
bing__761,2025-01-16,bing_search,Bing Search - Brand,bing
bing__762,2025-01-16,bing_search,Bing Search - Brand,bing
bing__763,2025-01-16,bing_search,Bing Search - Brand,bing
bing__764,2025-01-16,bing_search,Bing Search - Brand,bing
bing__765,2025-01-16,bing_search,Bing Search - Brand,bing
bing__766,2025-01-16,bing_shop,Bing Shopping,bing
bing__767,2025-01-16,bing_shop,Bing Shopping,bing
bing__768,2025-01-16,bing_shop,Bing Shopping,bing
bing__769,2025-01-16,bing_shop,Bing Shopping,bing
bing__770,2025-01-16,bing_shop,Bing Shopping,bing
pin__771,2025-01-16,pin_aware,Pinterest Awareness,pinterest
pin__772,2025-01-16,pin_aware,Pinterest Awareness,pinterest
pin__773,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__774,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__775,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__776,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__777,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__778,2025-01-16,pin_conv,Pinterest Conversions,pinterest
pin__779,2025-01-16,pin_conv,Pinterest Conversions,pinterest
fbclid_780,2025-01-17,meta_br,Brand Awareness,meta
fbclid_781,2025-01-17,meta_br,Brand Awareness,meta
fbclid_782,2025-01-17,meta_br,Brand Awareness,meta
fbclid_783,2025-01-17,meta_br,Brand Awareness,meta
fbclid_784,2025-01-17,meta_br,Brand Awareness,meta
fbclid_785,2025-01-17,meta_br,Brand Awareness,meta
fbclid_786,2025-01-17,meta_br,Brand Awareness,meta
fbclid_787,2025-01-17,meta_br,Brand Awareness,meta
fbclid_788,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_789,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_790,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_791,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_792,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_793,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_794,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_795,2025-01-17,meta_conv,Conversion - Purchase,meta
fbclid_796,2025-01-17,meta_ret,Retargeting - Cart,meta
fbclid_797,2025-01-17,meta_ret,Retargeting - Cart,meta
gclid_798,2025-01-17,goog_search,Search - Brand,google
gclid_799,2025-01-17,goog_search,Search - Brand,google
gclid_800,2025-01-17,goog_search,Search - Brand,google
gclid_801,2025-01-17,goog_search,Search - Brand,google
gclid_802,2025-01-17,goog_search,Search - Brand,google
gclid_803,2025-01-17,goog_pmax,Performance Max,google
gclid_804,2025-01-17,goog_pmax,Performance Max,google
